name;county;province;lat;lon
Lubińsk;Tucholski;Kujawsko-Pomorskie;18.555404;53.5629817
Brzozie;Tucholski;Kujawsko-Pomorskie;18.988817;53.5724577
Stary Wierzchucin;Tucholski;Kujawsko-Pomorskie;18.922726;53.5570847
Dębowiec;Tucholski;Kujawsko-Pomorskie;18.443369;53.5811885
Wysoka;Tucholski;Kujawsko-Pomorskie;18.1010608;53.5416152
Krzywogoniec;Tucholski;Kujawsko-Pomorskie;18.3891;53.60032
Lipienica;Świecki;Kujawsko-Pomorskie;18.1068545;53.4529188
Wielkie Budziska;Tucholski;Kujawsko-Pomorskie;18.758785;53.6091999
Małe Gacno;Tucholski;Kujawsko-Pomorskie;18.1054257;53.6069121
Branica;Świecki;Kujawsko-Pomorskie;18.1886692;53.4379246
Szewno;Świecki;Kujawsko-Pomorskie;18.154653;53.4389319
Karolewo;Świecki;Kujawsko-Pomorskie;18.1751981;53.4784284
Jeziorki;Świecki;Kujawsko-Pomorskie;18.1929264;53.4798284
Mukrz;Świecki;Kujawsko-Pomorskie;18.1249764;53.5244052
Błądzim;Świecki;Kujawsko-Pomorskie;18.1384831;53.4883893
Ostrowite;Świecki;Kujawsko-Pomorskie;18.1656931;53.5059366
Dąbrowa;Świecki;Kujawsko-Pomorskie;18.1432775;53.5071388
Huta;Świecki;Kujawsko-Pomorskie;18.1543231;53.5167954
Cisiny;Świecki;Kujawsko-Pomorskie;18.138865;53.5176271
Krupocin;Świecki;Kujawsko-Pomorskie;18.1972889;53.4462827
Franciszkowo;Świecki;Kujawsko-Pomorskie;18.2119439;53.453689
Bramka;Świecki;Kujawsko-Pomorskie;18.2283446;53.4590404
Siemkowo;Świecki;Kujawsko-Pomorskie;18.2221265;53.4842536
Wętfie;Świecki;Kujawsko-Pomorskie;18.2055529;53.4994288
Bramka;Świecki;Kujawsko-Pomorskie;18.2758677;53.4430762
Jędrzejewo;Świecki;Kujawsko-Pomorskie;18.19611;53.52075
Kawęcin;Świecki;Kujawsko-Pomorskie;18.2509703;53.4738193
Wierzchucin;Tucholski;Kujawsko-Pomorskie;18.1150925;53.5448342
Lubodzież;Świecki;Kujawsko-Pomorskie;18.2532799;53.4908474
Jastrzębie;Świecki;Kujawsko-Pomorskie;18.2675963;53.5210031
Suchom;Tucholski;Kujawsko-Pomorskie;18.1460808;53.558826
Zielonka;Tucholski;Kujawsko-Pomorskie;18.1295085;53.5824686
Lisiny;Tucholski;Kujawsko-Pomorskie;18.1562233;53.5473249
Zdroje;Tucholski;Kujawsko-Pomorskie;18.1709063;53.5964898
Lnianek;Świecki;Kujawsko-Pomorskie;18.2158622;53.5407905
Lniano;Świecki;Kujawsko-Pomorskie;18.2204;53.52917
Mszano;Świecki;Kujawsko-Pomorskie;18.2403707;53.5546821
Brzemiona;Świecki;Kujawsko-Pomorskie;18.2561806;53.5771829
Pruskie;Świecki;Kujawsko-Pomorskie;18.2095565;53.60176
Zalesie Szlacheckie;Świecki;Kujawsko-Pomorskie;18.27778;53.56444
Wierzchy;Świecki;Kujawsko-Pomorskie;18.245649;53.6028196
Jakubowo;Świecki;Kujawsko-Pomorskie;18.2394145;53.5858451
Kowalskie Błota;Tucholski;Kujawsko-Pomorskie;17.98166;53.63229
Bielska Struga;Tucholski;Kujawsko-Pomorskie;17.9716979;53.6571417
Łosiny;Tucholski;Kujawsko-Pomorskie;17.9788771;53.6206378
Biała;Tucholski;Kujawsko-Pomorskie;17.9750915;53.6793674
Zalesie;Tucholski;Kujawsko-Pomorskie;18.11978;53.6142724
Klocek;Tucholski;Kujawsko-Pomorskie;17.94119;53.69237
Wielkie Gacno;Tucholski;Kujawsko-Pomorskie;18.1052128;53.6332762
Legbąd;Tucholski;Kujawsko-Pomorskie;17.9407273;53.7110812
Okoniny;Tucholski;Kujawsko-Pomorskie;18.7041;53.68289
Niwki;Tucholski;Kujawsko-Pomorskie;17.9335722;53.7231586
Rzepiczna;Tucholski;Kujawsko-Pomorskie;18.88262;53.7160171
Bagna;Chojnicki;Pomorskie;18.1045;53.72816
Łukowo;Chojnicki;Pomorskie;17.93007;53.76314
Kurcze;Chojnicki;Pomorskie;18.34669;53.7422107
Dąbki;Chojnicki;Pomorskie;17.9914563;53.7501575
Konewki;Chojnicki;Pomorskie;18.166667;53.7469444
Zwierzyniec;Tucholski;Kujawsko-Pomorskie;18.678026;53.7156944
Złotowo;Chojnicki;Pomorskie;17.9928782;53.7830449
Krąg;Tucholski;Kujawsko-Pomorskie;18.600844;53.7435664
Główka;Tucholski;Kujawsko-Pomorskie;18.986685;53.7032244
Mosna;Chojnicki;Pomorskie;18.528765;53.7581186
Ostrowite;Chojnicki;Pomorskie;18.319409;53.7500945
Mała Główka;Tucholski;Kujawsko-Pomorskie;18.1039111;53.7020595
Struga;Chojnicki;Pomorskie;18.3535;53.77859
Mikołajskie;Tucholski;Kujawsko-Pomorskie;18.1156199;53.6166422
Kamionka;Tucholski;Kujawsko-Pomorskie;18.1360826;53.6538197
Klaskawa;Chojnicki;Pomorskie;18.544909;53.7840442
Brzozowe Błota;Tucholski;Kujawsko-Pomorskie;18.1260703;53.6663213
Lisiny;Tucholski;Kujawsko-Pomorskie;18.1459;53.66581
Ludwichowo;Tucholski;Kujawsko-Pomorskie;18.1624468;53.6185955
Trzebciny;Tucholski;Kujawsko-Pomorskie;18.17242;53.63036
Lińsk;Tucholski;Kujawsko-Pomorskie;18.1393163;53.6883449
Jabłonka;Tucholski;Kujawsko-Pomorskie;18.13675;53.67212
Łąski Piec;Tucholski;Kujawsko-Pomorskie;18.20911;53.64658
Okoniny Nadjeziorne;Tucholski;Kujawsko-Pomorskie;18.1096488;53.6794105
Tleń;Świecki;Kujawsko-Pomorskie;18.2686746;53.6146709
Wygoda;Świecki;Kujawsko-Pomorskie;18.2478022;53.6244106
Łążek;Świecki;Kujawsko-Pomorskie;18.2250848;53.6386744
Zazdrość;Tucholski;Kujawsko-Pomorskie;18.2168213;53.6617867
Sarnia Góra;Tucholski;Kujawsko-Pomorskie;18.2060332;53.6696615
Śliwiczki;Tucholski;Kujawsko-Pomorskie;18.19602;53.68731
Laski;Tucholski;Kujawsko-Pomorskie;18.2155364;53.6711767
Lubocień;Tucholski;Kujawsko-Pomorskie;18.105811;53.7295627
Rosochatka;Tucholski;Kujawsko-Pomorskie;18.1284789;53.7100808
Śliwice;Tucholski;Kujawsko-Pomorskie;18.1747604;53.7084854
Lipowa;Tucholski;Kujawsko-Pomorskie;18.1180273;53.7401372
Szlachta;Starogardzki;Pomorskie;18.1141383;53.7688414
Osieczna-Wybudowanie;Starogardzki;Pomorskie;18.176398;53.7640925
Osówek;Starogardzki;Pomorskie;18.1388623;53.7802981
Linówek;Tucholski;Kujawsko-Pomorskie;18.2267134;53.7297364
Brzeźno;Tucholski;Kujawsko-Pomorskie;18.25966;53.71636
Łoboda;Tucholski;Kujawsko-Pomorskie;18.21001;53.72336
Byłyczek;Tucholski;Kujawsko-Pomorskie;18.1942505;53.7391418
Duże Krówno;Starogardzki;Pomorskie;18.2064772;53.7455138
Małe Krówno;Starogardzki;Pomorskie;18.2028054;53.7610097
Czernica;Chojnicki;Pomorskie;17.6428;53.84223
Zdrójno;Starogardzki;Pomorskie;18.2620605;53.7503134
Turowiec;Chojnicki;Pomorskie;17.6640845;53.8027472
Osieczna;Starogardzki;Pomorskie;18.2033183;53.7711455
Krównia;Chojnicki;Pomorskie;17.6377778;53.8638889
Męcikał;Chojnicki;Pomorskie;17.6664084;53.8197626
Czyczkowy;Chojnicki;Pomorskie;17.6762863;53.8716184
Okręglik;Chojnicki;Pomorskie;17.7249463;53.7947457
Giełdon;Chojnicki;Pomorskie;17.72352;53.81095
Kinice;Chojnicki;Pomorskie;17.7509293;53.8622306
Asmus;Chojnicki;Pomorskie;17.5874871;53.887784
Żabno;Chojnicki;Pomorskie;17.69532;53.86732
Brusy-Wybudowanie;Chojnicki;Pomorskie;17.7315895;53.8650516
Wielkie Chełmy;Chojnicki;Pomorskie;17.6416915;53.8824268
Antoniewo;Chojnicki;Pomorskie;17.62074;53.8928066
Małe Chełmy;Chojnicki;Pomorskie;17.63001;53.89425
Dąbrówka;Chojnicki;Pomorskie;17.65416;53.91361
Rolbik;Chojnicki;Pomorskie;17.57885;53.92837
Brusy-Jaglie;Chojnicki;Pomorskie;17.6948659;53.8799575
Czarnowo;Chojnicki;Pomorskie;17.6879933;53.8926139
Kaszuba;Chojnicki;Pomorskie;17.6491708;53.9451427
Czapiewice;Chojnicki;Pomorskie;17.67391;53.90858
Gacnik;Chojnicki;Pomorskie;17.73966;53.89995
Zalesie;Chojnicki;Pomorskie;17.7295429;53.9211118
Leśno;Chojnicki;Pomorskie;17.700118;53.948987
Lamk;Chojnicki;Pomorskie;17.7456548;53.9574718
Orlik;Chojnicki;Pomorskie;17.73565;53.95414
Czarniż;Chojnicki;Pomorskie;17.7647637;53.8376671
Lubnia;Chojnicki;Pomorskie;17.7521202;53.9278506
Olszyny;Chojnicki;Pomorskie;17.7880205;53.8173344
Kosobudy;Chojnicki;Pomorskie;17.7582;53.87429
Chłopowy;Chojnicki;Pomorskie;17.8167252;53.8424069
Huta;Chojnicki;Pomorskie;17.82927;53.85403
Broda;Chojnicki;Pomorskie;17.81982;53.87566
Krzyż;Chojnicki;Pomorskie;17.871314;53.7966546
Kłodnia;Chojnicki;Pomorskie;17.8576889;53.7921796
Rudziny;Chojnicki;Pomorskie;17.8520606;53.8591669
Kwieki;Chojnicki;Pomorskie;17.8627;53.81434
Bielawy;Chojnicki;Pomorskie;17.8577251;53.8294331
Sienica;Chojnicki;Pomorskie;17.9006661;53.8104724
Popia Góra;Kościerski;Pomorskie;17.8833333;53.85
Zamość;Kościerski;Pomorskie;17.89742;53.84949
Małe Gliśno;Chojnicki;Pomorskie;17.7698885;53.8947364
Osowo;Kościerski;Pomorskie;17.8919644;53.8719632
Dąbrówka;Chojnicki;Pomorskie;17.7636111;53.9013889
Dąbrowa;Kościerski;Pomorskie;17.85721;53.90026
Karsin;Kościerski;Pomorskie;17.9258966;53.9045872
Przytarnia;Kościerski;Pomorskie;17.8741651;53.9478987
Wiele;Kościerski;Pomorskie;17.8626753;53.9228722
Jeżewo;Kościerski;Pomorskie;17.84831;53.94881
Kliczkowy;Kościerski;Pomorskie;17.8945406;53.9395205
Górki;Kościerski;Pomorskie;17.91269;53.93249
Borsk;Kościerski;Pomorskie;17.9260592;53.9498005
Skoszewko;Chojnicki;Pomorskie;17.60821;54.1711
Parzyn;Chojnicki;Pomorskie;17.6407701;53.974373
Skoszewo;Chojnicki;Pomorskie;17.62156;54.269
Kruszyn;Chojnicki;Pomorskie;17.6019534;53.9811425
Windorp;Chojnicki;Pomorskie;17.639886;53.9907985
Peplin;Chojnicki;Pomorskie;17.6286989;54.44515
Blachowo;Chojnicki;Pomorskie;17.60745;54.1115
Lendy;Chojnicki;Pomorskie;17.6786923;54.32558
Wysoka Zaborska;Chojnicki;Pomorskie;17.6898615;53.9867336
Sominy;Bytowski;Pomorskie;17.64074;54.3561
Główczewice;Chojnicki;Pomorskie;17.7253648;53.977348
Dunajki;Kościerski;Pomorskie;17.73225;53.99795
Przymuszewo;Chojnicki;Pomorskie;17.6670266;53.999235
Trzebuń;Kościerski;Pomorskie;17.7019869;54.118178
Turzonka;Kościerski;Pomorskie;17.7389426;54.378429
Dywan;Kościerski;Pomorskie;17.6789835;54.371009
Rabacino;Bytowski;Pomorskie;17.58503;54.12771
Osława Dąbrowa;Bytowski;Pomorskie;17.61679;54.10273
Mały Jabłuszek;Kościerski;Pomorskie;17.7097942;54.451593
Czarna Dąbrowa;Bytowski;Pomorskie;17.62125;54.12668
Duży Jabłuszek;Kościerski;Pomorskie;17.6727656;54.584798
Tuszkowy;Kościerski;Pomorskie;17.7286181;54.728748
Skwierawy;Bytowski;Pomorskie;17.7021327;54.1154252
Wygoda;Bytowski;Pomorskie;17.6890426;54.1387901
Zdroje;Kościerski;Pomorskie;17.7358;54.13929
Raduń;Kościerski;Pomorskie;17.7618096;53.9696098
Dębina;Kościerski;Pomorskie;17.8088489;53.9962464
Szablewo;Kościerski;Pomorskie;17.82298;53.99141
Dziemiany;Kościerski;Pomorskie;17.7691413;54.60686
Piechowice;Kościerski;Pomorskie;17.8104277;54.154443
Nowe Słone;Kościerski;Pomorskie;17.7676867;54.353301
Stony;Kościerski;Pomorskie;17.8003211;53.97629
Rów;Kościerski;Pomorskie;17.8704162;53.9877053
Joniny Małe;Kościerski;Pomorskie;17.8927639;53.9769102
Kloc;Kościerski;Pomorskie;17.8363967;54.16261
Jastrzębie Dziemiańskie;Kościerski;Pomorskie;17.81674;53.98214
Dąbrówka;Kościerski;Pomorskie;17.8327374;54.226298
Kalisz;Kościerski;Pomorskie;17.7980869;54.440829
Czarne;Kościerski;Pomorskie;17.8258889;53.9841803
Joniny Duże;Kościerski;Pomorskie;17.8743035;53.9738657
Wygoda;Kościerski;Pomorskie;17.8824717;53.9852043
Schodno;Kościerski;Pomorskie;17.85336;54.4778
Płęsy;Kościerski;Pomorskie;17.89265;54.895
Przerębska Huta;Kościerski;Pomorskie;17.8911199;54.181431
Wdzydze Tucholskie;Kościerski;Pomorskie;17.9285321;53.9757712
Słupinko;Kościerski;Pomorskie;17.85106;54.2682
Szludron;Kościerski;Pomorskie;17.8584;54.3336
Loryniec;Kościerski;Pomorskie;17.8929159;54.461733
Kozłowiec;Kościerski;Pomorskie;17.910819;54.115791
Czarlina;Kościerski;Pomorskie;17.91596;54.226555
Wąglikowice;Kościerski;Pomorskie;17.9181022;54.472067
Szklana Huta;Kościerski;Pomorskie;17.7629348;54.682701
Papiernia;Kościerski;Pomorskie;17.7723605;54.1112953
Lipuska Huta;Kościerski;Pomorskie;17.8010909;54.7614
Lipusz;Kościerski;Pomorskie;17.7810502;54.1005877
Grzybowski Młyn;Kościerski;Pomorskie;17.8960601;54.662816
Lizaki;Kościerski;Pomorskie;17.9292746;54.764097
Grzybowo;Kościerski;Pomorskie;17.8996145;54.756066
Sycowa Huta;Kościerski;Pomorskie;17.9112145;54.881581
Łubiana;Kościerski;Pomorskie;17.8701815;54.1110799
Płocice;Kościerski;Pomorskie;17.8492166;54.722995
Korne;Kościerski;Pomorskie;17.8587206;54.1354145
Cegielnia;Chojnicki;Pomorskie;17.93578;53.82631
Nieżurawa;Chojnicki;Pomorskie;17.9336415;53.7929576
Malachin;Chojnicki;Pomorskie;17.9555238;53.8163643
Mokre;Chojnicki;Pomorskie;17.9489021;53.8392917
Budziska;Chojnicki;Pomorskie;18.1363;53.82099
Łubna;Chojnicki;Pomorskie;17.990392;53.8170568
Pustki;Chojnicki;Pomorskie;17.9966217;53.8725198
Koszary;Chojnicki;Pomorskie;17.9879425;53.8257255
Kamionka;Chojnicki;Pomorskie;18.84311;53.8303031
Przyjaźnia;Chojnicki;Pomorskie;18.1436;53.83665
Będźmierowice;Chojnicki;Pomorskie;18.515773;53.8016988
Gotelp;Chojnicki;Pomorskie;18.172699;53.8502385
Dębowiec;Kościerski;Pomorskie;17.9438687;53.8756782
Rówki;Chojnicki;Pomorskie;17.9745304;53.8366307
Szary Kierz;Starogardzki;Pomorskie;18.962077;53.8103184
Nowa Juńcza;Chojnicki;Pomorskie;17.9928338;53.8404726
Łąg-Kolonia;Chojnicki;Pomorskie;18.391169;53.825619
Bukowa Góra;Chojnicki;Pomorskie;18.7594;53.8137
Stara Juńcza;Chojnicki;Pomorskie;17.978653;53.8500498
Kęsza;Chojnicki;Pomorskie;18.935861;53.8188078
Łąg;Chojnicki;Pomorskie;18.707595;53.8280458
Lipki;Chojnicki;Pomorskie;18.886565;53.8254276
Stare Prusy;Chojnicki;Pomorskie;18.531974;53.8502632
Szałamaje;Chojnicki;Pomorskie;18.615178;53.8409105
Nowe Prusy;Chojnicki;Pomorskie;18.221435;53.8449671
Zawada;Chojnicki;Pomorskie;18.522641;53.8620627
Szyszkowiec;Chojnicki;Pomorskie;18.721845;53.8432631
Mniszek;Kościerski;Pomorskie;17.9569935;53.8806678
Kocia Góra;Starogardzki;Pomorskie;18.830382;53.8573902
Klonowice;Chojnicki;Pomorskie;18.624536;53.873348
Wieck;Chojnicki;Pomorskie;18.651917;53.8762393
Miedzno;Kościerski;Pomorskie;17.9824532;53.9010773
Cisewie;Kościerski;Pomorskie;17.9425502;53.910926
Odry;Chojnicki;Pomorskie;18.180263;53.8910371
Bąk;Kościerski;Pomorskie;17.95943;53.92128
Uroża;Chojnicki;Pomorskie;18.52974;53.9030258
Wojtal;Chojnicki;Pomorskie;18.341983;53.893286
Złe Mięso;Chojnicki;Pomorskie;18.1066872;53.8278296
Kamionna;Starogardzki;Pomorskie;18.1462587;53.8417202
Klaniny;Starogardzki;Pomorskie;18.2049449;53.8290769
Lubiki Małe;Starogardzki;Pomorskie;18.1635551;53.8536108
Zimne Zdroje;Starogardzki;Pomorskie;18.1575652;53.8225885
Huta Kalna;Starogardzki;Pomorskie;18.20044;53.84206
Lubiki;Starogardzki;Pomorskie;18.1755533;53.8518659
Parcele;Starogardzki;Pomorskie;18.17865;53.81992
Studzienice;Starogardzki;Pomorskie;18.1483695;53.8921233
Czarne;Starogardzki;Pomorskie;18.23838;53.84579
Bartel Wielki;Starogardzki;Pomorskie;18.14624;53.9136
Cegielnia;Starogardzki;Pomorskie;18.1351938;53.8871412
Kamienna Karczma;Starogardzki;Pomorskie;18.18323;53.8785
Młyńsk;Starogardzki;Pomorskie;18.26025;53.86689
Wygonin;Kościerski;Pomorskie;18.1273618;53.9626441
Frank;Starogardzki;Pomorskie;18.237932;53.8983977
Piece;Starogardzki;Pomorskie;18.2151789;53.8846363
Kaliska;Starogardzki;Pomorskie;18.2184048;53.9051921
Iwiczno;Starogardzki;Pomorskie;18.2402039;53.8869216
Płociczno;Starogardzki;Pomorskie;18.1927902;53.9409454
Okoninki;Starogardzki;Pomorskie;18.1820186;53.9500294
Dąbrowa;Starogardzki;Pomorskie;18.24962;53.90399
Cieciorka;Starogardzki;Pomorskie;18.2096201;53.9303798
Strych;Starogardzki;Pomorskie;18.2446397;53.9182954
Łążek;Starogardzki;Pomorskie;18.2738613;53.8944124
Kazub;Starogardzki;Pomorskie;18.2244409;53.9415327
Cis;Starogardzki;Pomorskie;18.2532106;53.9394679
Wdzydze;Kościerski;Pomorskie;17.9353739;54.124863
Juszki;Kościerski;Pomorskie;17.9698719;54.518455
Szenajda;Kościerski;Pomorskie;18.5808;54.378055
Gołuń;Kościerski;Pomorskie;17.99227;54.1482
Bartoszylas;Kościerski;Pomorskie;18.997609;53.9915995
Konarzyny;Kościerski;Pomorskie;18.918107;53.9676235
Olpuch;Kościerski;Pomorskie;18.28484;54.90148
Nowa Kiszewa;Kościerski;Pomorskie;18.441617;54.360158
Małe Stawiska;Kościerski;Pomorskie;18.348863;54.46991
Nowy Bukowiec;Kościerski;Pomorskie;18.759075;54.286538
Stary Bukowiec;Kościerski;Pomorskie;18.85664;54.145175
Nowa Kiszewa-Chrósty;Kościerski;Pomorskie;18.836937;54.380155
Szarlota;Kościerski;Pomorskie;17.9529232;54.100249
Sarnowy;Kościerski;Pomorskie;18.86592;54.704132
Stawiska;Kościerski;Pomorskie;18.281386;54.56088
Rotembark;Kościerski;Pomorskie;17.97552;54.7909
Wielki Podleś;Kościerski;Pomorskie;18.360127;54.734001
Mały Podleś;Kościerski;Pomorskie;18.279323;54.81097
Nowy Podleś;Kościerski;Pomorskie;18.208434;54.908677
Dębogóry;Kościerski;Pomorskie;18.709625;54.710649
Niedamowo;Kościerski;Pomorskie;18.9281;54.6183
Mały Klincz;Kościerski;Pomorskie;18.561149;54.1251395
Wielki Klincz;Kościerski;Pomorskie;18.615505;54.994693
Nowy Klincz;Kościerski;Pomorskie;18.346019;54.1230709
Kościerska Huta;Kościerski;Pomorskie;18.184846;54.1395739
Puc;Kościerski;Pomorskie;18.7959;54.14002
Chwarzenko;Kościerski;Pomorskie;18.1289748;54.61354
Zielenin;Kościerski;Pomorskie;18.872631;54.1220837
Będominek;Kościerski;Pomorskie;18.1;54.1333333
Stara Kiszewa;Kościerski;Pomorskie;18.1660702;53.9892429
Chwarzno;Kościerski;Pomorskie;18.1851908;53.9721773
Foshuta;Kościerski;Pomorskie;18.1166667;54.166667
Nowe Polaszki;Kościerski;Pomorskie;18.13521;54.3269
Równe;Kościerski;Pomorskie;18.1654614;54.52733
Wilcze Błota Kościerskie;Kościerski;Pomorskie;18.17997;54.1287
Góra;Kościerski;Pomorskie;18.28078;53.97604
Czerniki;Kościerski;Pomorskie;18.22606;54.806
Struga;Kościerski;Pomorskie;18.2588758;53.9679349
Zamek Kiszewski;Kościerski;Pomorskie;18.19533;53.986
Lipy;Kościerski;Pomorskie;18.22619;53.96553
Orle;Kościerski;Pomorskie;18.2130554;54.526083
Bożepole Szlacheckie;Kościerski;Pomorskie;18.2298366;53.976345
Pałubin;Kościerski;Pomorskie;18.21422;53.99475
Górne Maliki;Kościerski;Pomorskie;18.257941;53.9899332
Dolne Maliki;Kościerski;Pomorskie;18.263461;53.9962105
Kobyle;Kościerski;Pomorskie;18.2688065;54.137774
Stare Polaszki;Kościerski;Pomorskie;18.1941681;54.289263
Stary Barkoczyn;Kościerski;Pomorskie;18.1261281;54.811548
Garczyn;Kościerski;Pomorskie;18.24082;54.4162
Sobącz;Kościerski;Pomorskie;18.15495;54.6977
Chrztowo;Kościerski;Pomorskie;18.17189;54.57915
Nowy Barkoczyn;Kościerski;Pomorskie;18.1337598;54.1032031
Liniewko Kościerskie;Kościerski;Pomorskie;18.1812806;54.1026699
Będomin;Kościerski;Pomorskie;18.123258;54.1233415
Liniewskie Góry;Kościerski;Pomorskie;18.2166667;54.833333
Zielona Wieś;Kościerski;Pomorskie;18.1852811;54.1286725
Lubań;Kościerski;Pomorskie;18.1590104;54.1186528
Małe Liniewo;Kościerski;Pomorskie;18.2166667;54.852578
Liniewo;Kościerski;Pomorskie;18.2307257;54.790817
Iłownica;Kościerski;Pomorskie;18.2806026;54.784681
Rogazy;Kościerski;Pomorskie;18.2471839;54.961464
Płachty;Kościerski;Pomorskie;18.2552;54.896
Lubieszynek;Kościerski;Pomorskie;18.2120339;54.1028123
Lubieszynek;Kościerski;Pomorskie;18.2143794;54.1189701
Lubieszyn;Kościerski;Pomorskie;18.23679;54.10732
Skrzydłówko;Kościerski;Pomorskie;18.2333333;54.1333333
Nowa Karczma;Kościerski;Pomorskie;18.2030529;54.1332171
Zimne Zdroje;Kościerski;Pomorskie;18.2261154;54.1205077
Skrzydłowo;Kościerski;Pomorskie;18.26168;54.1274893
Darnowo;Słupski;Pomorskie;16.90933;54.14985
Ciecholub;Słupski;Pomorskie;16.8802157;54.1748714
Biesowiczki;Słupski;Pomorskie;16.90011;54.17968
Żelice;Słupski;Pomorskie;16.9370695;54.223149
Kruszka;Słupski;Pomorskie;16.9042427;54.2261574
Przyjezierze;Słupski;Pomorskie;16.9221723;54.1846165
Kawka;Słupski;Pomorskie;16.89496;54.1898
Biesowice;Słupski;Pomorskie;16.8774509;54.1959614
Broczyna;Bytowski;Pomorskie;16.96375;54.14783
Obłęże;Słupski;Pomorskie;16.9384099;54.2546464
Bożanka;Bytowski;Pomorskie;17.324676;54.1424415
Osieki;Słupski;Pomorskie;16.9220867;54.2720564
Korzybie;Słupski;Pomorskie;16.8751249;54.2989363
Barcino;Słupski;Pomorskie;16.9610839;54.2768134
Barwino;Słupski;Pomorskie;16.9141169;54.2894919
Mielęcino;Słupski;Pomorskie;16.95439;54.28744
Gumieniec;Bytowski;Pomorskie;17.4456;54.25881
Jabłonna;Słupski;Pomorskie;16.97971;54.2931
Kotłowo;Słupski;Pomorskie;16.98731;54.28211
Dolno;Bytowski;Pomorskie;17.783982;54.1999506
Góry;Bytowski;Pomorskie;17.9189;54.18066
Radzikowo;Słupski;Pomorskie;17.1229;54.28842
Bąkowo;Bytowski;Pomorskie;17.5417;54.19341
Myślimierz;Bytowski;Pomorskie;17.4035;54.28598
Barkocin;Bytowski;Pomorskie;17.20493;54.15037
Glewnik;Bytowski;Pomorskie;17.608749;54.2228923
Trzebielino;Bytowski;Pomorskie;17.8726;54.20002
Laski;Bytowski;Pomorskie;17.18609;54.15303
Miszewo;Bytowski;Pomorskie;17.602218;54.2656942
Cetyń;Bytowski;Pomorskie;17.152413;54.2239308
Poborowo;Bytowski;Pomorskie;17.16185;54.20723
Starkowo;Bytowski;Pomorskie;17.1237;54.2475358
Zielin;Bytowski;Pomorskie;17.992243;54.2465549
Suchorze;Bytowski;Pomorskie;17.991575;54.27548
Moczydło;Bytowski;Pomorskie;17.849306;54.2908149
Objezierze;Bytowski;Pomorskie;17.6585;54.2995
Jezierze;Bytowski;Pomorskie;17.18906;54.25714
Starkówko;Bytowski;Pomorskie;17.15657;54.25928
Uliszkowice;Bytowski;Pomorskie;17.11764;54.27357
Radusz;Bytowski;Pomorskie;17.2210873;54.2505581
Mielno;Słupski;Pomorskie;17.11082;54.30207
Kołczygłówki;Bytowski;Pomorskie;17.1990819;54.2312103
Podwilczyn;Słupski;Pomorskie;17.15996;54.29392
Darżkowo;Bytowski;Pomorskie;17.1779;54.27568
Zbyszewo;Słupski;Pomorskie;16.91839;54.33104
Wierszyno;Bytowski;Pomorskie;17.2123757;54.2762761
Wierzbnik;Bytowski;Pomorskie;17.16622;54.28623
Słonowiczki;Słupski;Pomorskie;16.89594;54.37147
Zagórki;Słupski;Pomorskie;16.93671;54.33941
Wrząca;Słupski;Pomorskie;16.89358;54.35567
Płaszewo;Słupski;Pomorskie;17.521;54.32267
Dobrzęcino;Słupski;Pomorskie;16.88955;54.39365
Słonowice;Słupski;Pomorskie;16.904951;54.3888139
Kuleszewo;Słupski;Pomorskie;16.96865;54.3546728
Lulemino;Słupski;Pomorskie;17.126;54.34967
Kruszyna;Słupski;Pomorskie;17.265988;54.3466185
Kwakowo;Słupski;Pomorskie;17.231171;54.3686677
Kończewo;Słupski;Pomorskie;16.9650408;54.3823432
Sierakowo Słupskie;Słupski;Pomorskie;16.9746742;54.3882196
Runowo Sławieńskie;Słupski;Pomorskie;16.91195;54.40571
Zębowo;Słupski;Pomorskie;16.8866765;54.4461558
Zajączkowo;Słupski;Pomorskie;17.102421;54.3957423
Reblinko;Słupski;Pomorskie;16.92693;54.43927
Reblino;Słupski;Pomorskie;16.90384;54.43386
Bruskowo Małe;Słupski;Pomorskie;16.8824856;54.4887204
Bolesławice;Słupski;Pomorskie;16.95203;54.44729
Redęcin;Słupski;Pomorskie;16.8792612;54.4530304
Kobylnica;Słupski;Pomorskie;16.9812893;54.4486075
Wierzbięcin;Słupski;Pomorskie;16.899972;54.4913335
Widzino;Słupski;Pomorskie;16.9657291;54.4264466
Łosino;Słupski;Pomorskie;17.71147;54.4122998
Bierkowo;Słupski;Pomorskie;16.9329761;54.4772394
Lubuń;Słupski;Pomorskie;17.712332;54.382533
Żelkówko;Słupski;Pomorskie;17.919222;54.3425296
Żelki;Słupski;Pomorskie;17.6348;54.33924
Komiłowo;Słupski;Pomorskie;17.5443;54.3576
Skarszów Dolny;Słupski;Pomorskie;17.11717;54.36602
Skarszów Górny;Słupski;Pomorskie;17.12241;54.37881
Dargacz;Słupski;Pomorskie;17.12;54.34404
Łysomiczki;Słupski;Pomorskie;17.1566827;54.3561762
Grabin;Słupski;Pomorskie;17.13691;54.39563
Krzynia;Słupski;Pomorskie;17.2079812;54.3463306
Łysomice;Słupski;Pomorskie;17.15318;54.331
Dębnica Kaszubska;Słupski;Pomorskie;17.16082;54.37863
Dudzicze;Słupski;Pomorskie;17.19845;54.38069
Płaszewko;Słupski;Pomorskie;17.725198;54.42729
Krępa Słupska;Słupski;Pomorskie;17.582661;54.4173696
